Phone Number,Call Outcome,Agent,Call Number
847324625209,INTERESTED,red,3256
145567288992,NOT INTERESTED,red,3257
908885564715,INTERESTED,black,3258
117803461968,CALL BACK LATER,red,3259
670107724529,ANSWER MACHINE,black,3260
623413025790,NOT INTERESTED,orange,3261
517932529206,INTERESTED,orange,3262
414830642848,CALL BACK LATER,red,3263
686577957092,CALL BACK LATER,black,3264
070715372737,INTERESTED,orange,3265
621566830628,CALL BACK LATER,orange,3266
079173279587,INTERESTED,green,3267
837311253762,CALL BACK LATER,red,3268
788429498429,NOT INTERESTED,orange,3269
031874269014,CALL BACK LATER,black,3270
627442084371,NOT INTERESTED,orange,3271
994033501440,INTERESTED,orange,3272
461486469306,CALL BACK LATER,red,3273
920256715373,CALL BACK LATER,red,3274
315590498018,NOT INTERESTED,orange,3275
765577335123,NOT INTERESTED,blue,3276
268264511328,DEAD LINE,black,3277
559142308075,INTERESTED,orange,3278
326209622481,ANSWER MACHINE,orange,3279
422483819806,INTERESTED,green,3280
537017993774,INTERESTED,black,3281
274018832523,NOT INTERESTED,green,3282
416031434373,INTERESTED,black,3283
209554217140,INTERESTED,orange,3284
245767799786,CALL BACK LATER,green,3285
640612313670,CALL BACK LATER,orange,3286
261785337978,CALL BACK LATER,red,3287
123292182894,INTERESTED,green,3288
015273848641,CALL BACK LATER,orange,3289
057399670016,INTERESTED,orange,3290
551731647394,DEAD LINE,red,3291
239243522002,CALL BACK LATER,orange,3292
663391005605,NOT INTERESTED,green,3293
184808606392,CALL BACK LATER,orange,3294
052576043969,INTERESTED,red,3295
155168616949,INTERESTED,orange,3296
744438937603,NOT INTERESTED,black,3297
830123044353,INTERESTED,orange,3298
373500598966,NOT INTERESTED,black,3299
899892576536,CALL BACK LATER,orange,3300
885237936257,INTERESTED,orange,3301
135443385472,ANSWER MACHINE,black,3302
400992053081,CALL BACK LATER,green,3303
788133706232,INTERESTED,orange,3304
777353204899,CALL BACK LATER,orange,3305
992847426160,CALL BACK LATER,red,3306
917451180461,INTERESTED,black,3307
041764003171,CALL BACK LATER,blue,3308
971063315381,CALL BACK LATER,orange,3309
178962362151,CALL BACK LATER,red,3310
673987735030,CALL BACK LATER,orange,3311
999564451271,CALL BACK LATER,red,3312
502376106099,CALL BACK LATER,orange,3313
870875148588,INTERESTED,red,3314
219252688828,CALL BACK LATER,red,3315
002767467832,CALL BACK LATER,red,3316
493151288320,ANSWER MACHINE,red,3317
615111528158,NOT INTERESTED,black,3318
038000567316,ANSWER MACHINE,black,3319
608600496974,CALL BACK LATER,orange,3320
692079925019,NOT INTERESTED,red,3321
610019227419,INTERESTED,orange,3322
881850370595,INTERESTED,blue,3323
291006710413,ANSWER MACHINE,green,3324
501772256554,NOT INTERESTED,orange,3325
024161343327,INTERESTED,orange,3326
954822655322,INTERESTED,black,3327
999951908708,CALL BACK LATER,blue,3328
855690279228,CALL BACK LATER,orange,3329
474359004149,CALL BACK LATER,black,3330
989967295413,DEAD LINE,orange,3331
803293240334,ANSWER MACHINE,red,3332
265053051455,NOT INTERESTED,orange,3333
310137059636,NOT INTERESTED,orange,3334
729828643769,CALL BACK LATER,blue,3335
152896670564,INTERESTED,red,3336
424046974061,ANSWER MACHINE,green,3337
927631028942,NOT INTERESTED,orange,3338
071676304932,CALL BACK LATER,orange,3339
261474489286,INTERESTED,orange,3340
684480964649,CALL BACK LATER,red,3341
707327363302,NOT INTERESTED,green,3342
609353743311,CALL BACK LATER,orange,3343
086194332378,CALL BACK LATER,orange,3344
516537525634,INTERESTED,green,3345
434188804864,DEAD LINE,orange,3346
427896939857,CALL BACK LATER,orange,3347
216151734048,NOT INTERESTED,black,3348
438999476939,CALL BACK LATER,orange,3349
276217729190,INTERESTED,black,3350
046646113995,CALL BACK LATER,red,3351
890599709442,NOT INTERESTED,orange,3352
072111042367,NOT INTERESTED,black,3353
780276989681,NOT INTERESTED,black,3354
104506550314,INTERESTED,blue,3355
435296058211,CALL BACK LATER,red,3356
146570728828,INTERESTED,black,3357
236937063914,CALL BACK LATER,red,3358
117803461968,NOT INTERESTED,red,3359
670107724529,INTERESTED,red,3360
820896292887,NOT INTERESTED,red,3361
908794485710,CALL BACK LATER,orange,3362
414830642848,NOT INTERESTED,black,3363
686577957092,INTERESTED,black,3364
158225584288,DEAD LINE,red,3365
621566830628,INTERESTED,black,3366
610387732603,ANSWER MACHINE,red,3367
837311253762,NOT INTERESTED,red,3368
059503581431,NOT INTERESTED,orange,3369
031874269014,INTERESTED,orange,3370
929823779427,ANSWER MACHINE,orange,3371
182380300197,NOT INTERESTED,orange,3372
461486469306,NOT INTERESTED,orange,3373
920256715373,INTERESTED,orange,3374
312303659011,CALL BACK LATER,red,3375
112856659703,INTERESTED,red,3376
459524831323,NOT INTERESTED,red,3377
098805928900,CALL BACK LATER,orange,3378
326209622481,INTERESTED,black,3379
221620993212,NOT INTERESTED,orange,3380
486159553590,ANSWER MACHINE,black,3381
549580562939,CALL BACK LATER,orange,3382
684063701288,NOT INTERESTED,orange,3383
848698206254,CALL BACK LATER,orange,3384
245767799786,INTERESTED,black,3385
640612313670,INTERESTED,red,3386
261785337978,CALL BACK LATER,red,3387
103019797916,CALL BACK LATER,orange,3388
015273848641,CALL BACK LATER,orange,3389
789440025579,INTERESTED,orange,3390
184163957063,CALL BACK LATER,red,3391
239243522002,CALL BACK LATER,red,3392
616152935023,CALL BACK LATER,orange,3393
184808606392,INTERESTED,orange,3394
237531524534,NOT INTERESTED,red,3395
734110434609,DEAD LINE,blue,3396
863470288479,ANSWER MACHINE,red,3397
000293076903,NOT INTERESTED,orange,3398
845378265708,CALL BACK LATER,orange,3399
899892576536,NOT INTERESTED,orange,3400
037496611607,CALL BACK LATER,orange,3401
135443385472,NOT INTERESTED,green,3402
400992053081,CALL BACK LATER,orange,3403
789008147810,DEAD LINE,orange,3404
777353204899,CALL BACK LATER,green,3405
992847426160,INTERESTED,red,3406
322611342617,CALL BACK LATER,orange,3407
041764003171,INTERESTED,red,3408
971063315381,NOT INTERESTED,orange,3409
178962362151,CALL BACK LATER,orange,3410
673987735030,INTERESTED,red,3411
999564451271,INTERESTED,black,3412
502376106099,NOT INTERESTED,red,3413
831556559487,NOT INTERESTED,red,3414
219252688828,INTERESTED,red,3415
002767467832,INTERESTED,black,3416
493151288320,NOT INTERESTED,black,3417
376406607330,ANSWER MACHINE,red,3418
038000567316,NOT INTERESTED,black,3419
608600496974,CALL BACK LATER,orange,3420
006941210259,CALL BACK LATER,orange,3421
426473054660,NOT INTERESTED,red,3422
310431451400,DEAD LINE,green,3423
291006710413,INTERESTED,orange,3424
815590546389,INTERESTED,orange,3425
370349776976,ANSWER MACHINE,orange,3426
742245926436,ANSWER MACHINE,red,3427
999951908708,NOT INTERESTED,orange,3428
855690279228,INTERESTED,red,3429
474359004149,INTERESTED,red,3430
680941074134,CALL BACK LATER,red,3431
803293240334,NOT INTERESTED,orange,3432
548086321841,ANSWER MACHINE,orange,3433
364471005047,CALL BACK LATER,orange,3434
729828643769,INTERESTED,green,3435
691195311912,CALL BACK LATER,red,3436
424046974061,NOT INTERESTED,blue,3437
324622091508,NOT INTERESTED,orange,3438
071676304932,NOT INTERESTED,red,3439
319254032299,CALL BACK LATER,red,3440
684480964649,CALL BACK LATER,orange,3441
641262883882,INTERESTED,red,3442
609353743311,INTERESTED,orange,3443
086194332378,CALL BACK LATER,green,3444
274832591619,CALL BACK LATER,orange,3445
092747580761,CALL BACK LATER,red,3446
427896939857,INTERESTED,red,3447
861329174004,CALL BACK LATER,orange,3448
438999476939,CALL BACK LATER,orange,3449
345925936767,CALL BACK LATER,black,3450
046646113995,NOT INTERESTED,orange,3451
559565071920,INTERESTED,green,3452
775328088729,INTERESTED,red,3453
690157192538,ANSWER MACHINE,orange,3454
890274114157,NOT INTERESTED,orange,3455
435296058211,CALL BACK LATER,red,3456
935613665870,CALL BACK LATER,orange,3457
236937063914,INTERESTED,red,3458
891917406551,INTERESTED,red,3459
751251466528,CALL BACK LATER,red,3460
187103456036,ANSWER MACHINE,orange,3461
908794485710,CALL BACK LATER,orange,3462
223463692244,NOT INTERESTED,red,3463
134630912276,CALL BACK LATER,orange,3464
013242806451,NOT INTERESTED,orange,3465
632729090935,DEAD LINE,red,3466
610387732603,INTERESTED,orange,3467
092980736586,ANSWER MACHINE,black,3468
580606924284,CALL BACK LATER,red,3469
583054495070,NOT INTERESTED,red,3470
929823779427,NOT INTERESTED,orange,3471
521540361272,INTERESTED,orange,3472
860824038474,CALL BACK LATER,red,3473
074522720200,NOT INTERESTED,blue,3474
312303659011,CALL BACK LATER,black,3475
803042335503,INTERESTED,orange,3476
128505014236,ANSWER MACHINE,black,3477
098805928900,NOT INTERESTED,orange,3478
506496899129,NOT INTERESTED,orange,3479
355886487039,CALL BACK LATER,orange,3480
486159553590,NOT INTERESTED,orange,3481
549580562939,CALL BACK LATER,green,3482
534206977285,INTERESTED,orange,3483
848698206254,NOT INTERESTED,red,3484
408637973837,NOT INTERESTED,black,3485
030397950202,ANSWER MACHINE,green,3486
261785337978,INTERESTED,orange,3487
103019797916,INTERESTED,green,3488
015273848641,NOT INTERESTED,red,3489
376488661374,DEAD LINE,red,3490
184163957063,NOT INTERESTED,black,3491
239243522002,CALL BACK LATER,orange,3492
616152935023,INTERESTED,orange,3493
916011648825,INTERESTED,red,3494
692493436438,NOT INTERESTED,red,3495
669129610968,NOT INTERESTED,red,3496
863470288479,CALL BACK LATER,orange,3497
603953018264,INTERESTED,orange,3498
845378265708,CALL BACK LATER,orange,3499
868887128792,NOT INTERESTED,orange,3500
037496611607,NOT INTERESTED,red,3501
326570448697,CALL BACK LATER,green,3502
400992053081,INTERESTED,red,3503
653757132324,NOT INTERESTED,orange,3504
777353204899,INTERESTED,orange,3505
240140905710,ANSWER MACHINE,red,3506
322611342617,CALL BACK LATER,orange,3507
438251919897,CALL BACK LATER,red,3508
597601307150,NOT INTERESTED,orange,3509
178962362151,NOT INTERESTED,orange,3510
107877284505,CALL BACK LATER,orange,3511
678134519646,ANSWER MACHINE,black,3512
881464951700,ANSWER MACHINE,green,3513
708626017832,ANSWER MACHINE,black,3514
312620858230,NOT INTERESTED,orange,3515
800377334599,CALL BACK LATER,red,3516
705405403391,ANSWER MACHINE,black,3517
376406607330,INTERESTED,orange,3518
679791025715,INTERESTED,orange,3519
608600496974,INTERESTED,black,3520
006941210259,CALL BACK LATER,red,3521
056078064241,NOT INTERESTED,red,3522
022196103099,CALL BACK LATER,orange,3523
748508231172,INTERESTED,orange,3524
005491083477,DEAD LINE,black,3525
370349776976,INTERESTED,orange,3526
742245926436,CALL BACK LATER,orange,3527
413762247385,CALL BACK LATER,orange,3528
604994590199,CALL BACK LATER,red,3529
466938517898,CALL BACK LATER,orange,3530
680941074134,CALL BACK LATER,blue,3531
319430641937,INTERESTED,orange,3532
548086321841,CALL BACK LATER,red,3533
364471005047,NOT INTERESTED,orange,3534
485600862798,NOT INTERESTED,red,3535
691195311912,NOT INTERESTED,red,3536
697053444626,CALL BACK LATER,orange,3537
128677372465,CALL BACK LATER,orange,3538
772621784141,INTERESTED,green,3539
319254032299,INTERESTED,orange,3540
684480964649,CALL BACK LATER,red,3541
879218091450,CALL BACK LATER,green,3542
118194168049,CALL BACK LATER,red,3543
086194332378,NOT INTERESTED,orange,3544
274832591619,CALL BACK LATER,orange,3545
092747580761,CALL BACK LATER,orange,3546
182384079665,DEAD LINE,orange,3547
861329174004,CALL BACK LATER,red,3548
438999476939,CALL BACK LATER,red,3549
345925936767,INTERESTED,blue,3550
651086952481,CALL BACK LATER,red,3551
385673906253,NOT INTERESTED,orange,3552
632256727026,CALL BACK LATER,blue,3553
690157192538,NOT INTERESTED,black,3554
569027324454,DEAD LINE,green,3555
435296058211,INTERESTED,orange,3556
935613665870,INTERESTED,orange,3557
498903648769,ANSWER MACHINE,red,3558
846267841798,INTERESTED,red,3559
751251466528,INTERESTED,orange,3560
187103456036,INTERESTED,red,3561
908794485710,INTERESTED,orange,3562
397686863230,INTERESTED,orange,3563
134630912276,CALL BACK LATER,green,3564
273352671863,NOT INTERESTED,orange,3565
571649551246,ANSWER MACHINE,orange,3566
992891473562,INTERESTED,orange,3567
092980736586,INTERESTED,orange,3568
580606924284,INTERESTED,red,3569
321819818012,NOT INTERESTED,orange,3570
394773169403,INTERESTED,orange,3571
629226641675,DEAD LINE,orange,3572
860824038474,NOT INTERESTED,red,3573
912363176500,ANSWER MACHINE,red,3574
312303659011,INTERESTED,black,3575
341164345879,NOT INTERESTED,red,3576
128505014236,INTERESTED,red,3577
194304533254,INTERESTED,black,3578
847832209301,NOT INTERESTED,orange,3579
355886487039,CALL BACK LATER,black,3580
193408008281,CALL BACK LATER,orange,3581
549580562939,NOT INTERESTED,orange,3582
620353686296,DEAD LINE,red,3583
536702186511,DEAD LINE,orange,3584
523276170530,INTERESTED,red,3585
030397950202,CALL BACK LATER,black,3586
132424430049,NOT INTERESTED,orange,3587
440949098859,CALL BACK LATER,red,3588
023373404073,CALL BACK LATER,orange,3589
667840867652,CALL BACK LATER,orange,3590
633508752219,CALL BACK LATER,orange,3591
239243522002,CALL BACK LATER,red,3592
564059358069,CALL BACK LATER,orange,3593
124924811391,NOT INTERESTED,green,3594
962021309994,INTERESTED,red,3595
663006078786,ANSWER MACHINE,black,3596
863470288479,CALL BACK LATER,red,3597
426248772863,NOT INTERESTED,orange,3598
845378265708,CALL BACK LATER,orange,3599
002843371415,ANSWER MACHINE,orange,3600
922980129196,NOT INTERESTED,red,3601
326570448697,CALL BACK LATER,orange,3602
208721200219,INTERESTED,orange,3603
840916214003,INTERESTED,red,3604
957211168522,CALL BACK LATER,orange,3605
240140905710,INTERESTED,orange,3606
322611342617,INTERESTED,orange,3607
438251919897,NOT INTERESTED,orange,3608
414640379595,INTERESTED,red,3609
100272701144,ANSWER MACHINE,black,3610
107877284505,CALL BACK LATER,red,3611
678134519646,NOT INTERESTED,black,3612
881464951700,NOT INTERESTED,orange,3613
708626017832,CALL BACK LATER,red,3614
134848261123,ANSWER MACHINE,red,3615
800377334599,NOT INTERESTED,orange,3616
705405403391,NOT INTERESTED,red,3617
097974102977,ANSWER MACHINE,orange,3618
890364252796,DEAD LINE,orange,3619
271135414889,ANSWER MACHINE,orange,3620
006941210259,INTERESTED,orange,3621
926708379062,CALL BACK LATER,black,3622
022196103099,INTERESTED,orange,3623
311381735410,INTERESTED,orange,3624
480154459424,CALL BACK LATER,orange,3625
402286439554,INTERESTED,orange,3626
742245926436,CALL BACK LATER,blue,3627
413762247385,INTERESTED,orange,3628
604994590199,CALL BACK LATER,red,3629
466938517898,CALL BACK LATER,red,3630
680941074134,INTERESTED,orange,3631
739620596109,INTERESTED,green,3632
548086321841,INTERESTED,black,3633
113326019308,CALL BACK LATER,green,3634
770878068903,NOT INTERESTED,blue,3635
296445018388,NOT INTERESTED,red,3636
697053444626,CALL BACK LATER,red,3637
128677372465,NOT INTERESTED,orange,3638
835874095805,CALL BACK LATER,orange,3639
398886931616,CALL BACK LATER,orange,3640
684480964649,CALL BACK LATER,green,3641
879218091450,NOT INTERESTED,orange,3642
118194168049,CALL BACK LATER,red,3643
919805420100,CALL BACK LATER,black,3644
274832591619,NOT INTERESTED,orange,3645
092747580761,INTERESTED,red,3646
456842155810,NOT INTERESTED,red,3647
861329174004,CALL BACK LATER,red,3648
438999476939,INTERESTED,red,3649
366907795100,NOT INTERESTED,orange,3650
651086952481,INTERESTED,red,3651
681251139339,NOT INTERESTED,red,3652
632256727026,INTERESTED,orange,3653
551235092670,NOT INTERESTED,green,3654
886046329289,CALL BACK LATER,red,3655
201403668488,NOT INTERESTED,orange,3656
788130467016,CALL BACK LATER,orange,3657
498903648769,NOT INTERESTED,blue,3658
645986834023,CALL BACK LATER,orange,3659
682247344601,CALL BACK LATER,orange,3660
726144641527,NOT INTERESTED,orange,3661
910166131217,CALL BACK LATER,orange,3662
490226820668,INTERESTED,red,3663
134630912276,INTERESTED,red,3664
940827275801,CALL BACK LATER,blue,3665
571649551246,CALL BACK LATER,orange,3666
047414526593,NOT INTERESTED,orange,3667
491206353454,CALL BACK LATER,orange,3668
736795802781,CALL BACK LATER,red,3669
713831062768,NOT INTERESTED,black,3670
277214089621,CALL BACK LATER,orange,3671
245336968055,CALL BACK LATER,orange,3672
068375972714,ANSWER MACHINE,black,3673
912363176500,NOT INTERESTED,orange,3674
191752586020,CALL BACK LATER,orange,3675
531946923504,INTERESTED,green,3676
303520938977,NOT INTERESTED,orange,3677
769202204652,ANSWER MACHINE,red,3678
715424899473,ANSWER MACHINE,red,3679
355886487039,CALL BACK LATER,orange,3680
193408008281,CALL BACK LATER,orange,3681
314587201718,INTERESTED,red,3682
784779735358,CALL BACK LATER,black,3683
008987481122,INTERESTED,red,3684
340380414226,NOT INTERESTED,black,3685
030397950202,CALL BACK LATER,green,3686
801844049209,CALL BACK LATER,orange,3687
440949098859,INTERESTED,orange,3688
023373404073,NOT INTERESTED,red,3689
667840867652,CALL BACK LATER,red,3690
633508752219,CALL BACK LATER,green,3691
239243522002,CALL BACK LATER,red,3692
564059358069,CALL BACK LATER,orange,3693
606392795807,CALL BACK LATER,orange,3694
650707178209,ANSWER MACHINE,green,3695
663006078786,NOT INTERESTED,red,3696
863470288479,INTERESTED,red,3697
994129727128,NOT INTERESTED,orange,3698
845378265708,NOT INTERESTED,orange,3699
002843371415,NOT INTERESTED,orange,3700
871394682146,CALL BACK LATER,orange,3701
326570448697,CALL BACK LATER,orange,3702
959061952681,NOT INTERESTED,orange,3703
